experiment_id,scenario,sampled_at,sampled_at_ms,elapsed_ms,elapsed_source,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:29.477Z,1783784849477,46294,first_a_sqs_sent_timestamp,28736,68,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:30.466Z,1783784850466,47281,first_a_sqs_sent_timestamp,28526,63,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:30.493Z,1783784850493,47310,first_a_sqs_sent_timestamp,28863,74,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:31.498Z,1783784851498,48313,first_a_sqs_sent_timestamp,28607,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:31.525Z,1783784851525,48342,first_a_sqs_sent_timestamp,28963,80,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:32.449Z,1783784852449,49264,first_a_sqs_sent_timestamp,28677,73,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:32.478Z,1783784852478,49295,first_a_sqs_sent_timestamp,28735,69,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:33.468Z,1783784853468,50283,first_a_sqs_sent_timestamp,28708,102,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:33.495Z,1783784853495,50312,first_a_sqs_sent_timestamp,28661,97,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:34.449Z,1783784854449,51264,first_a_sqs_sent_timestamp,28872,88,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:34.474Z,1783784854474,51291,first_a_sqs_sent_timestamp,28492,83,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:35.447Z,1783784855447,52262,first_a_sqs_sent_timestamp,28523,62,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:35.475Z,1783784855475,52292,first_a_sqs_sent_timestamp,28418,107,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:36.447Z,1783784856447,53262,first_a_sqs_sent_timestamp,28310,82,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:36.476Z,1783784856476,53293,first_a_sqs_sent_timestamp,28636,85,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:37.447Z,1783784857447,54262,first_a_sqs_sent_timestamp,28311,84,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:37.474Z,1783784857474,54291,first_a_sqs_sent_timestamp,29083,96,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:38.447Z,1783784858447,55262,first_a_sqs_sent_timestamp,28423,78,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:38.472Z,1783784858472,55289,first_a_sqs_sent_timestamp,28318,98,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:39.447Z,1783784859447,56262,first_a_sqs_sent_timestamp,28567,80,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:39.473Z,1783784859473,56290,first_a_sqs_sent_timestamp,28497,82,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:40.448Z,1783784860448,57263,first_a_sqs_sent_timestamp,28448,93,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:40.473Z,1783784860473,57290,first_a_sqs_sent_timestamp,28298,90,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:41.45Z,1783784861450,58265,first_a_sqs_sent_timestamp,28310,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:41.478Z,1783784861478,58295,first_a_sqs_sent_timestamp,28458,100,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:42.446Z,1783784862446,59261,first_a_sqs_sent_timestamp,28131,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:42.471Z,1783784862471,59288,first_a_sqs_sent_timestamp,28297,94,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:43.448Z,1783784863448,60263,first_a_sqs_sent_timestamp,28132,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:43.475Z,1783784863475,60292,first_a_sqs_sent_timestamp,28297,95,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:44.45Z,1783784864450,61265,first_a_sqs_sent_timestamp,28374,99,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:44.474Z,1783784864474,61291,first_a_sqs_sent_timestamp,28231,91,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:45.466Z,1783784865466,62281,first_a_sqs_sent_timestamp,28206,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:45.492Z,1783784865492,62309,first_a_sqs_sent_timestamp,28318,97,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:46.45Z,1783784866450,63265,first_a_sqs_sent_timestamp,28173,91,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:46.476Z,1783784866476,63293,first_a_sqs_sent_timestamp,28162,95,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:47.447Z,1783784867447,64262,first_a_sqs_sent_timestamp,27948,87,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:47.476Z,1783784867476,64293,first_a_sqs_sent_timestamp,28229,94,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:48.446Z,1783784868446,65261,first_a_sqs_sent_timestamp,28348,100,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:48.473Z,1783784868473,65290,first_a_sqs_sent_timestamp,28160,94,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:49.447Z,1783784869447,66262,first_a_sqs_sent_timestamp,28114,78,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:49.473Z,1783784869473,66290,first_a_sqs_sent_timestamp,28419,97,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:50.463Z,1783784870463,67278,first_a_sqs_sent_timestamp,27945,82,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:50.49Z,1783784870490,67307,first_a_sqs_sent_timestamp,28033,85,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:51.45Z,1783784871450,68265,first_a_sqs_sent_timestamp,28007,86,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:51.476Z,1783784871476,68293,first_a_sqs_sent_timestamp,27971,77,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:52.447Z,1783784872447,69262,first_a_sqs_sent_timestamp,27883,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:52.477Z,1783784872477,69294,first_a_sqs_sent_timestamp,28104,80,ok,
