experiment_id,scenario,sampled_at,sampled_at_ms,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:40.473903704Z,1783784860473,28298,90,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:41.450866254Z,1783784861450,28310,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:41.478333593Z,1783784861478,28458,100,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:42.446395938Z,1783784862446,28131,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:42.471890119Z,1783784862471,28297,94,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:43.448106703Z,1783784863448,28132,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:43.475227043Z,1783784863475,28297,95,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:44.450069669Z,1783784864450,28374,99,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:44.474979682Z,1783784864474,28231,91,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:45.466535952Z,1783784865466,28206,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:45.4928438Z,1783784865492,28318,97,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:46.450510126Z,1783784866450,28173,91,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:46.476775781Z,1783784866476,28162,95,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:47.447239363Z,1783784867447,27948,87,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:47.476553147Z,1783784867476,28229,94,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:48.446490683Z,1783784868446,28348,100,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:48.473676533Z,1783784868473,28160,94,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:49.447117245Z,1783784869447,28114,78,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:49.473308871Z,1783784869473,28419,97,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:50.463974538Z,1783784870463,27945,82,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:50.490873069Z,1783784870490,28033,85,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:51.450024226Z,1783784871450,28007,86,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:51.476353821Z,1783784871476,27971,77,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:52.447313356Z,1783784872447,27883,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:52.477950598Z,1783784872477,28104,80,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:53.448874437Z,1783784873448,27976,85,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:53.477403237Z,1783784873477,27918,82,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:54.448911706Z,1783784874448,27883,86,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:54.475049387Z,1783784874475,27972,83,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:55.466233543Z,1783784875466,27708,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:55.495136824Z,1783784875495,28534,90,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:56.446027999Z,1783784876446,28131,94,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:56.473183152Z,1783784876473,27699,98,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:57.44704099Z,1783784877447,27836,93,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:57.471567802Z,1783784877471,27799,82,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:58.446465773Z,1783784878446,27613,102,ok,
